"","label","time","RBC","total_iRBC"
"2579","R log & Total I log",5.77,8777832.47828422,38325.8547472262
"2580","R log & Total I log",5.78,8776926.20537016,38546.8626155189
"2581","R log & Total I log",5.79,8776019.284963,38766.2217305215
"2582","R log & Total I log",5.8,8775111.7418817,38983.9444335101
"2583","R log & Total I log",5.81,8774203.60073716,39200.0429614118
"2584","R log & Total I log",5.82,8773294.88593496,39414.5294464055
"2585","R log & Total I log",5.83,8772385.62167825,39627.415915842
"2586","R log & Total I log",5.84,8771475.83196943,39838.7142922237
"2587","R log & Total I log",5.85,8770565.54061275,40048.4363936157
"2588","R log & Total I log",5.86,8769654.7712172,40256.5939333122
"2589","R log & Total I log",5.87,8768743.54719905,40463.1985199045
"2590","R log & Total I log",5.88,8767831.89178427,40668.2616570569
"2591","R log & Total I log",5.89,8766919.82801059,40871.7947439623
"2592","R log & Total I log",5.9,8766007.37872981,41073.8090753378
"2593","R log & Total I log",5.91,8765094.56661008,41274.3158418348
"2594","R log & Total I log",5.92,8764181.41413811,41473.3261299559
"2595","R log & Total I log",5.93,8763267.94362142,41670.8509225219
"2596","R log & Total I log",5.94,8762354.17719035,41866.9010987237
"2597","R log & Total I log",5.95,8761440.13680013,42061.4874347479
"2598","R log & Total I log",5.96,8760525.84423302,42254.6206037852
"2599","R log & Total I log",5.97,8759611.3211003,42446.3111766
"2600","R log & Total I log",5.98,8758696.58884415,42636.569621712
"2601","R log & Total I log",5.99,8757781.66873947,42825.4063061955
"2602","R log & Total I log",6,8756866.58189577,43012.8314959051
"2603","R log & Total I log",6.01,8755951.3865164,43198.8890199164
"2604","R log & Total I log",6.02,8755036.20994623,43382.9566115756
"2605","R log & Total I log",6.03,8754110.42634026,43565.6399391955
"2606","R log & Total I log",6.04,8753134.16125818,43766.9447025412
"2607","R log & Total I log",6.05,8752056.46130084,44024.412157979
"2608","R log & Total I log",6.06,8750849.40803996,44366.3447560491
"2609","R log & Total I log",6.07,8749518.47032204,44796.6082974922
"2610","R log & Total I log",6.08,8748090.50973755,45299.4582625445
"2611","R log & Total I log",6.09,8746597.58462731,45851.6656866707
"2612","R log & Total I log",6.1,8745066.82770327,46431.6870995545
"2613","R log & Total I log",6.11,8743517.25030592,47023.4687218767
"2614","R log & Total I log",6.12,8741960.5137348,47616.6299652176
"2615","R log & Total I log",6.13,8740403.04201279,48205.1317283596
"2616","R log & Total I log",6.14,8738848.01833618,48785.7710894491
"2617","R log & Total I log",6.15,8737296.80892664,49357.0267470179
"2618","R log & Total I log",6.16,8735749.8821833,49918.2691019615
"2619","R log & Total I log",6.17,8734207.26652283,50469.3470989464
"2620","R log & Total I log",6.18,8732668.84392934,51010.312961258
"2621","R log & Total I log",6.19,8731134.43104137,51541.3315895655
"2622","R log & Total I log",6.2,8729603.84372124,52062.6112654655
"2623","R log & Total I log",6.21,8728076.91463466,52574.3763484023
"2624","R log & Total I log",6.22,8726553.50868654,53076.8437679389
"2625","R log & Total I log",6.23,8725033.50640206,53570.2328212749
"2626","R log & Total I log",6.24,8723516.80676755,54054.7563869339
"2627","R log & Total I log",6.25,8722003.32984954,54530.6187821075
"2628","R log & Total I log",6.26,8720493.00325928,54998.0198625976
"2629","R log & Total I log",6.27,8718985.76647625,55457.1528710697
"2630","R log & Total I log",6.28,8717481.56861606,55908.2041689519
"2631","R log & Total I log",6.29,8715980.36569298,56351.3540795169
"2632","R log & Total I log",6.3,8714482.11916223,56786.777861673
"2633","R log & Total I log",6.31,8712986.79707361,57214.6437398993
"2634","R log & Total I log",6.32,8711494.37104279,57635.1154940348
"2635","R log & Total I log",6.33,8710004.81634873,58048.3520963857
"2636","R log & Total I log",6.34,8708518.11197272,58454.5073105541
"2637","R log & Total I log",6.35,8707034.23987008,58853.7303290857
"2638","R log & Total I log",6.36,8705553.18485062,59246.1656273621
"2639","R log & Total I log",6.37,8704074.9344162,59631.952898304
"2640","R log & Total I log",6.38,8702599.478222,60011.2276667934
"2641","R log & Total I log",6.39,8701126.8078371,60384.1215501843
"2642","R log & Total I log",6.4,8699656.91658281,60750.7624215519
"2643","R log & Total I log",6.41,8698189.79943933,61111.2744823771
"2644","R log & Total I log",6.42,8696725.45292756,61465.7783707453
"2645","R log & Total I log",6.43,8695263.8749869,61814.3912867766
"2646","R log & Total I log",6.44,8693805.06485234,62157.2271326997
"2647","R log & Total I log",6.45,8692349.02294371,62494.3966495002
"2648","R log & Total I log",6.46,8690895.75077008,62826.0075412507
"2649","R log & Total I log",6.47,8689445.25084704,63152.1645863832
"2650","R log & Total I log",6.48,8687997.52662026,63472.9697419184
"2651","R log & Total I log",6.49,8686552.58239213,63788.5222457507
"2652","R log & Total I log",6.5,8685110.4232554,64098.9187112832
"2653","R log & Total I log",6.51,8683671.05502828,64404.2532231486
"2654","R log & Total I log",6.52,8682234.48418538,64704.6174423672
"2655","R log & Total I log",6.53,8680800.71780756,65000.1006860017
"2656","R log & Total I log",6.54,8679369.76353911,65290.789996447
"2657","R log & Total I log",6.55,8677941.62954128,65576.7702174502
"2658","R log & Total I log",6.56,8676516.32444431,65858.124073819
"2659","R log & Total I log",6.57,8675093.85730416,66134.9322457567
"2660","R log & Total I log",6.58,8673674.23756476,66407.2734355246
"2661","R log & Total I log",6.59,8672257.47502354,66675.224430288
"2662","R log & Total I log",6.6,8670843.57979835,66938.8601634604
"2663","R log & Total I log",6.61,8669432.56229592,67198.2537746047
"2664","R log & Total I log",6.62,8668024.43318222,67453.4766667589
"2665","R log & Total I log",6.63,8666619.20335503,67704.5985610565
"2666","R log & Total I log",6.64,8665216.88391873,67951.6875485414
"2667","R log & Total I log",6.65,8663817.48616094,68194.8101398977
"2668","R log & Total I log",6.66,8662421.02153031,68434.0313133663
"2669","R log & Total I log",6.67,8661027.50161554,68669.4145611695
"2670","R log & Total I log",6.68,8659636.93812591,68901.0219338973
"2671","R log & Total I log",6.69,8658249.34287328,69128.9140829932
"2672","R log & Total I log",6.7,8656864.72775544,69353.1503014247
"2673","R log & Total I log",6.71,8655483.10474026,69573.7885631241
"2674","R log & Total I log",6.72,8654104.48585091,69790.8855609496
"2675","R log & Total I log",6.73,8652728.88315202,70004.496743257
"2676","R log & Total I log",6.74,8651356.308737,70214.6763488865
"2677","R log & Total I log",6.75,8649986.77471611,70421.4774410282
"2678","R log & Total I log",6.76,8648620.29320525,70624.9519398426
"2679","R log & Total I log",6.77,8647256.87631551,70825.1506540524
"2680","R log & Total I log",6.78,8645896.53614351,71022.1233112427
"2681","R log & Total I log",6.79,8644539.28476235,71215.9185872079
"2682","R log & Total I log",6.8,8643185.1342132,71406.5841341734
"2683","R log & Total I log",6.81,8641834.09649739,71594.1666083375
"2684","R log & Total I log",6.82,8640486.18356919,71778.7116962174
"2685","R log & Total I log",6.83,8639141.40732919,71960.2641400749
"2686","R log & Total I log",6.84,8637799.77961791,72138.867762418
"2687","R log & Total I log",6.85,8636461.31220963,72314.5654902399
"2688","R log & Total I log",6.86,8635126.01680672,72487.3993783657
"2689","R log & Total I log",6.87,8633793.90503486,72657.4106318398
"2690","R log & Total I log",6.88,8632464.98843866,72824.6396271496
"2691","R log & Total I log",6.89,8631139.27847734,72989.1259331715
"2692","R log & Total I log",6.9,8629816.78652044,73150.9083316376
"2693","R log & Total I log",6.91,8628497.52384391,73310.0248371419
"2694","R log & Total I log",6.92,8627181.50162679,73466.5127160924
"2695","R log & Total I log",6.93,8625868.7309482,73620.4085051648
"2696","R log & Total I log",6.94,8624559.22278441,73771.7480291428
"2697","R log & Total I log",6.95,8623252.98800598,73920.5664185929
"2698","R log & Total I log",6.96,8621950.03737532,74066.8981267483
"2699","R log & Total I log",6.97,8620650.38154451,74210.7769459085
"2700","R log & Total I log",6.98,8619354.0310533,74352.2360231602
"2701","R log & Total I log",6.99,8618060.99632709,74491.3078760272
"2702","R log & Total I log",7,8616771.28767509,74628.0244075632
"2703","R log & Total I log",7.01,8615484.92441,74762.4630215045
"2704","R log & Total I log",7.02,8614202.07864461,74894.2760293356
"2705","R log & Total I log",7.03,8612919.13271379,75017.2242641545
"2706","R log & Total I log",7.04,8611612.11622302,75128.2219572534
"2707","R log & Total I log",7.05,8610233.12817482,75247.823679713
"2708","R log & Total I log",7.06,8608735.71444555,75412.3593147386
"2709","R log & Total I log",7.07,8607100.3504601,75649.3738781725
"2710","R log & Total I log",7.08,8605338.40492826,75964.6755709606
"2711","R log & Total I log",7.09,8603479.99511586,76345.7788641506
"2712","R log & Total I log",7.1,8601559.44653528,76772.0393258338
"2713","R log & Total I log",7.11,8599606.02933174,77223.0972241149
"2714","R log & Total I log",7.12,8597640.74573863,77683.0131717589
"2715","R log & Total I log",7.13,8595676.87241325,78141.0574893993
"2716","R log & Total I log",7.14,8593721.94603369,78590.7876817887
"2717","R log & Total I log",7.15,8591779.77445568,79028.7640712817
"2718","R log & Total I log",7.16,8589852.03496659,79453.3812333563
"2719","R log & Total I log",7.17,8587939.17036894,79864.126301861
"2720","R log & Total I log",7.18,8586041.13956546,80261.0032511044
"2721","R log & Total I log",7.19,8584157.60784614,80644.315555239
"2722","R log & Total I log",7.2,8582288.19510315,81014.4567501194
"2723","R log & Total I log",7.21,8580432.47740418,81371.8980172367
"2724","R log & Total I log",7.22,8578590.06931053,81717.1004941822
"2725","R log & Total I log",7.23,8576760.61189518,82050.5175843287
"2726","R log & Total I log",7.24,8574943.78045508,82372.5847484736
"2727","R log & Total I log",7.25,8573139.26943825,82683.7242458342
"2728","R log & Total I log",7.26,8571346.81062023,82984.3305221377
"2729","R log & Total I log",7.27,8569566.15064306,83274.7842937112
"2730","R log & Total I log",7.28,8567797.05250235,83555.4507535843
"2731","R log & Total I log",7.29,8566039.29776754,83826.6760703851
"2732","R log & Total I log",7.3,8564292.68390762,84088.7888203994
"2733","R log & Total I log",7.31,8562557.02111805,84342.1021592779
"2734","R log & Total I log",7.32,8560832.13030445,84586.915356318
"2735","R log & Total I log",7.33,8559117.84200115,84823.5145993877
"2736","R log & Total I log",7.34,8557413.99544863,85052.1737574884
"2737","R log & Total I log",7.35,8555720.4383863,85273.1545591285
"2738","R log & Total I log",7.36,8554037.0263199,85486.7072621189
"2739","R log & Total I log",7.37,8552363.62192296,85693.0711903846
"2740","R log & Total I log",7.38,8550700.09418891,85892.475583486
"2741","R log & Total I log",7.39,8549046.31800064,86085.1400935262
"2742","R log & Total I log",7.4,8547402.17368315,86271.2753556101
"2743","R log & Total I log",7.41,8545767.54678154,86451.0833060517
"2744","R log & Total I log",7.42,8544142.3276275,86624.7577204012
"2745","R log & Total I log",7.43,8542526.41109424,86792.4845183784
"2746","R log & Total I log",7.44,8540919.69624932,86954.4422219637
"2747","R log & Total I log",7.45,8539322.08607706,87110.8023489346
"2748","R log & Total I log",7.46,8537733.48724795,87261.7297489039
"2749","R log & Total I log",7.47,8536153.80988699,87407.3829463344
"2750","R log & Total I log",7.48,8534582.96737199,87547.9144427091
"2751","R log & Total I log",7.49,8533020.87614119,87683.4710064957
"2752","R log & Total I log",7.5,8531467.45553149,87814.1939208106
"2753","R log & Total I log",7.51,8529922.62761729,87940.2192333402
"2754","R log & Total I log",7.52,8528386.31705399,88061.6780037782
"2755","R log & Total I log",7.53,8526858.45093118,88178.6965399047
"2756","R log & Total I log",7.54,8525338.95863963,88291.396613904
"2757","R log & Total I log",7.55,8523827.77174854,88399.8956634385
"2758","R log & Total I log",7.56,8522324.82389025,88504.3069824122
"2759","R log & Total I log",7.57,8520830.05065235,88604.7399028569
"2760","R log & Total I log",7.58,8519343.38947705,88701.29996726
"2761","R log & Total I log",7.59,8517864.77956677,88794.0890918551
"2762","R log & Total I log",7.6,8516394.16179517,88883.2057214044
"2763","R log & Total I log",7.61,8514931.47862398,88968.7449756137
"2764","R log & Total I log",7.62,8513476.67402552,89050.7987875441
"2765","R log & Total I log",7.63,8512029.69340996,89129.4560352835
"2766","R log & Total I log",7.64,8510590.48355656,89204.80266758
"2767","R log & Total I log",7.65,8509158.99254886,89276.9218233087
"2768","R log & Total I log",7.66,8507735.16971411,89345.8939447719
"2769","R log & Total I log",7.67,8506318.96556678,89411.7968845643
"2770","R log & Total I log",7.68,8504910.33175498,89474.706008056
"2771","R log & Total I log",7.69,8503509.22100942,89534.6942915829
"2772","R log & Total I log",7.7,8502115.5870958,89591.8324156029
"2773","R log & Total I log",7.71,8500729.38477013,89646.1888530236
"2774","R log & Total I log",7.72,8499350.56973648,89697.8299534953
"2775","R log & Total I log",7.73,8497979.09860693,89746.8200241748
"2776","R log & Total I log",7.74,8496614.92886368,89793.2214068146
"2777","R log & Total I log",7.75,8495258.01882345,89837.0945511913
"2778","R log & Total I log",7.76,8493908.32760385,89878.4980851587
"2779","R log & Total I log",7.77,8492565.81509144,89917.4888817316
"2780","R log & Total I log",7.78,8491230.44191148,89954.1221232586
"2781","R log & Total I log",7.79,8489902.1693993,89988.4513627501
"2782","R log & Total I log",7.8,8488580.95957326,90020.5285824386
"2783","R log & Total I log",7.81,8487266.77510907,90050.4042499555
"2784","R log & Total I log",7.82,8485959.57931536,90078.1273721974
"2785","R log & Total I log",7.83,8484659.33611064,90103.7455467834
"2786","R log & Total I log",7.84,8483366.01000145,90127.3050111049
"2787","R log & Total I log",7.85,8482079.56606133,90148.8506895328
"2788","R log & Total I log",7.86,8480799.96991079,90168.4262389977
"2789","R log & Total I log",7.87,8479527.1876983,90186.0740927652
"2790","R log & Total I log",7.88,8478261.18608259,90201.8355020074
"2791","R log & Total I log",7.89,8477001.9322158,90215.7505754909
"2792","R log & Total I log",7.9,8475749.39372712,90227.8583178591
"2793","R log & Total I log",7.91,8474503.53870706,90238.196666768
"2794","R log & Total I log",7.92,8473264.33569243,90246.8025284963
"2795","R log & Total I log",7.93,8472031.75365242,90253.7118119235
"2796","R log & Total I log",7.94,8470805.7619752,90258.9594610312
"2797","R log & Total I log",7.95,8469586.33045497,90262.5794863864
"2798","R log & Total I log",7.96,8468373.42927951,90264.6049955473
"2799","R log & Total I log",7.97,8467167.02901839,90265.0682222342
"2800","R log & Total I log",7.98,8465967.1006118,90264.00055414
"2801","R log & Total I log",7.99,8464773.6153598,90261.4325597602
"2802","R log & Total I log",8,8463586.54491185,90257.3940143967
"2803","R log & Total I log",8.01,8462405.86364863,90251.938012475
