"label","time","transmission_investment"
"G log & Ig log",18.35,0.453522385865313
"G log & Ig log",18.36,0.453503861158211
"G log & Ig log",18.37,0.453503414441414
"G log & Ig log",18.38,0.453520602934088
"G log & Ig log",18.39,0.453554875850859
"G log & Ig log",18.4,0.45360569011752
"G log & Ig log",18.41,0.45367248001531
"G log & Ig log",18.42,0.453754664460781
"G log & Ig log",18.43,0.45385167971741
"G log & Ig log",18.44,0.453962994540102
"G log & Ig log",18.45,0.454088140263487
"G log & Ig log",18.46,0.454226533480551
"G log & Ig log",18.47,0.454377707638365
"G log & Ig log",18.48,0.454541194684221
"G log & Ig log",18.49,0.454716504354469
"G log & Ig log",18.5,0.454903117481109
"G log & Ig log",18.51,0.455100655658036
"G log & Ig log",18.52,0.45530868418151
"G log & Ig log",18.53,0.455526744757062
"G log & Ig log",18.54,0.455754395883989
"G log & Ig log",18.55,0.455991210416418
"G log & Ig log",18.56,0.456236771793872
"G log & Ig log",18.57,0.456490672292542
"G log & Ig log",18.58,0.456752512430558
"G log & Ig log",18.59,0.457021900848176
"G log & Ig log",18.6,0.457298454682675
"G log & Ig log",18.61,0.457581800301909
"G log & Ig log",18.62,0.45787157387398
"G log & Ig log",18.63,0.458167421493361
"G log & Ig log",18.64,0.458469021090036
"G log & Ig log",18.65,0.458776031898189
"G log & Ig log",18.66,0.459088099524418
"G log & Ig log",18.67,0.45940490939298
"G log & Ig log",18.68,0.459726165218921
"G log & Ig log",18.69,0.460051583003906
"G log & Ig log",18.7,0.460380883540523
"G log & Ig log",18.71,0.460713795214396
"G log & Ig log",18.72,0.461050055446766
"G log & Ig log",18.73,0.461389412188584
"G log & Ig log",18.74,0.461731624043971
"G log & Ig log",18.75,0.462076459229888
"G log & Ig log",18.76,0.462423696026715
"G log & Ig log",18.77,0.462773122809068
"G log & Ig log",18.78,0.463124536707227
"G log & Ig log",18.79,0.463477743446283
"G log & Ig log",18.8,0.463832557485233
"G log & Ig log",18.81,0.464188802092824
"G log & Ig log",18.82,0.464546309072311
"G log & Ig log",18.83,0.464904919147102
"G log & Ig log",18.84,0.465264479104466
"G log & Ig log",18.85,0.465624843752366
"G log & Ig log",18.86,0.465985875810393
"G log & Ig log",18.87,0.466347445161741
"G log & Ig log",18.88,0.466709428329004
"G log & Ig log",18.89,0.46707170824547
"G log & Ig log",18.9,0.467434173546533
"G log & Ig log",18.91,0.467796719927005
"G log & Ig log",18.92,0.468159248966149
"G log & Ig log",18.93,0.468521667188337
"G log & Ig log",18.94,0.468883886147786
"G log & Ig log",18.95,0.469245822704156
"G log & Ig log",18.96,0.469607398846072
"G log & Ig log",18.97,0.469968541237531
"G log & Ig log",18.98,0.470329181261953
"G log & Ig log",18.99,0.470689253615664
"G log & Ig log",19,0.471048697500631
"G log & Ig log",19.01,0.471407456370176
"G log & Ig log",19.02,0.471765477281938
"G log & Ig log",19.03,0.472122710427847
"G log & Ig log",19.04,0.472479109390456
"G log & Ig log",19.05,0.472834643848863
"G log & Ig log",19.06,0.473189403447183
"G log & Ig log",19.07,0.473544027025596
"G log & Ig log",19.08,0.473901910725516
"G log & Ig log",19.09,0.474271777895297
"G log & Ig log",19.1,0.474669123666605
"G log & Ig log",19.11,0.475111594506128
"G log & Ig log",19.12,0.475609697924462
"G log & Ig log",19.13,0.476158356099088
"G log & Ig log",19.14,0.476733559658804
"G log & Ig log",19.15,0.477297322929626
"G log & Ig log",19.16,0.47780962815942
"G log & Ig log",19.17,0.478238205833215
"G log & Ig log",19.18,0.478566039705441
"G log & Ig log",19.19,0.478791856154714
"G log & Ig log",19.2,0.478927009985863
"G log & Ig log",19.21,0.478990036671156
"G log & Ig log",19.22,0.479002127220518
"G log & Ig log",19.23,0.478983040342307
"G log & Ig log",19.24,0.47894948324716
"G log & Ig log",19.25,0.478914640534178
"G log & Ig log",19.26,0.478888528785504
"G log & Ig log",19.27,0.478878552553663
"G log & Ig log",19.28,0.478890193809178
"G log & Ig log",19.29,0.478926904316701
"G log & Ig log",19.3,0.478991213880331
"G log & Ig log",19.31,0.479084354916903
"G log & Ig log",19.32,0.479206439973012
"G log & Ig log",19.33,0.479357054905183
"G log & Ig log",19.34,0.479534923853553
"G log & Ig log",19.35,0.479738676758945
"G log & Ig log",19.36,0.479966494013517
"G log & Ig log",19.37,0.480216601948147
"G log & Ig log",19.38,0.48048720350895
"G log & Ig log",19.39,0.480776628643476
"G log & Ig log",19.4,0.481083287784401
"G log & Ig log",19.41,0.481405753504127
"G log & Ig log",19.42,0.481742629878568
"G log & Ig log",19.43,0.482092824155611
"G log & Ig log",19.44,0.482455322224684
"G log & Ig log",19.45,0.482829023601106
"G log & Ig log",19.46,0.483213215922973
"G log & Ig log",19.47,0.483607016304521
"G log & Ig log",19.48,0.484009740648439
"G log & Ig log",19.49,0.484420731021995
"G log & Ig log",19.5,0.484839358749323
"G log & Ig log",19.51,0.485265037825844
"G log & Ig log",19.52,0.48569726723855
"G log & Ig log",19.53,0.486135561136614
"G log & Ig log",19.54,0.486579404284271
"G log & Ig log",19.55,0.487028363049546
"G log & Ig log",19.56,0.487482017087526
"G log & Ig log",19.57,0.487939982607166
"G log & Ig log",19.58,0.488401874874977
"G log & Ig log",19.59,0.488867345711519
"G log & Ig log",19.6,0.489336034761223
"G log & Ig log",19.61,0.489807656719154
"G log & Ig log",19.62,0.490281846841345
"G log & Ig log",19.63,0.490758409647185
"G log & Ig log",19.64,0.491236989662536
"G log & Ig log",19.65,0.491717320227725
"G log & Ig log",19.66,0.49219921575645
"G log & Ig log",19.67,0.492682475510975
"G log & Ig log",19.68,0.493166843314174
"G log & Ig log",19.69,0.493652091261065
"G log & Ig log",19.7,0.49413803274323
"G log & Ig log",19.71,0.494624500775931
"G log & Ig log",19.72,0.495111333683163
"G log & Ig log",19.73,0.495598374542627
"G log & Ig log",19.74,0.496085475269137
"G log & Ig log",19.75,0.496572498721104
"G log & Ig log",19.76,0.497059317735715
"G log & Ig log",19.77,0.497545814862921
"G log & Ig log",19.78,0.498031881725858
"G log & Ig log",19.79,0.498517417305244
"G log & Ig log",19.8,0.499002327750642
"G log & Ig log",19.81,0.499486526495918
"G log & Ig log",19.82,0.499969934205247
"G log & Ig log",19.83,0.500452478250146
"G log & Ig log",19.84,0.500934092738436
"G log & Ig log",19.85,0.50141471612859
"G log & Ig log",19.86,0.501894292682703
"G log & Ig log",19.87,0.50237277225067
"G log & Ig log",19.88,0.502850109540276
"G log & Ig log",19.89,0.503326263598503
"G log & Ig log",19.9,0.503801197546316
"G log & Ig log",19.91,0.504274878206612
"G log & Ig log",19.92,0.504747276238504
"G log & Ig log",19.93,0.505218365982785
"G log & Ig log",19.94,0.505688124744719
"G log & Ig log",19.95,0.506156532560187
"G log & Ig log",19.96,0.506623572138931
"G log & Ig log",19.97,0.507089228805135
"G log & Ig log",19.98,0.50755349029874
"G log & Ig log",19.99,0.508016346745155
"G log & Ig log",20,0.508477789752604
"G log & Ig",0,NA
"G log & Ig",0.01,0
"G log & Ig",0.02,0
"G log & Ig",0.03,0
"G log & Ig",0.04,0
"G log & Ig",0.05,0
"G log & Ig",0.06,0
"G log & Ig",0.07,0
"G log & Ig",0.08,0
"G log & Ig",0.09,0
"G log & Ig",0.1,0
"G log & Ig",0.11,0
"G log & Ig",0.12,0
"G log & Ig",0.13,0
"G log & Ig",0.14,0
"G log & Ig",0.15,0
"G log & Ig",0.16,0
"G log & Ig",0.17,0
"G log & Ig",0.18,0
"G log & Ig",0.19,0
"G log & Ig",0.2,0
"G log & Ig",0.21,0
"G log & Ig",0.22,0
"G log & Ig",0.23,0
"G log & Ig",0.24,0
"G log & Ig",0.25,0
"G log & Ig",0.26,0
"G log & Ig",0.27,0
"G log & Ig",0.28,0
"G log & Ig",0.29,0
"G log & Ig",0.3,0
"G log & Ig",0.31,0
"G log & Ig",0.32,0
"G log & Ig",0.33,0
"G log & Ig",0.34,0
"G log & Ig",0.35,0
"G log & Ig",0.36,0
"G log & Ig",0.37,0
"G log & Ig",0.38,0
"G log & Ig",0.39,0
"G log & Ig",0.4,0
"G log & Ig",0.41,0
"G log & Ig",0.42,0
"G log & Ig",0.43,0
"G log & Ig",0.44,0
"G log & Ig",0.45,0
"G log & Ig",0.46,0
"G log & Ig",0.47,0
"G log & Ig",0.48,0
"G log & Ig",0.49,0
"G log & Ig",0.5,0
"G log & Ig",0.51,0
"G log & Ig",0.52,0
"G log & Ig",0.53,0
"G log & Ig",0.54,0
"G log & Ig",0.55,0
"G log & Ig",0.56,0
"G log & Ig",0.57,0
"G log & Ig",0.58,0
"G log & Ig",0.59,0
"G log & Ig",0.6,0
"G log & Ig",0.61,0
"G log & Ig",0.62,0
"G log & Ig",0.63,0
"G log & Ig",0.64,0
"G log & Ig",0.65,0
"G log & Ig",0.66,0
"G log & Ig",0.67,0
"G log & Ig",0.68,0
"G log & Ig",0.69,0
"G log & Ig",0.7,0
"G log & Ig",0.71,0
"G log & Ig",0.72,0
"G log & Ig",0.73,0
"G log & Ig",0.74,0
"G log & Ig",0.75,0
"G log & Ig",0.76,0
"G log & Ig",0.77,0
"G log & Ig",0.78,0
"G log & Ig",0.79,0
"G log & Ig",0.8,0
"G log & Ig",0.81,0
"G log & Ig",0.82,0
"G log & Ig",0.83,0
"G log & Ig",0.84,0
"G log & Ig",0.85,0
"G log & Ig",0.86,0
"G log & Ig",0.87,0
"G log & Ig",0.88,0
"G log & Ig",0.89,0
"G log & Ig",0.9,0
"G log & Ig",0.91,0
"G log & Ig",0.92,0
"G log & Ig",0.93,0
"G log & Ig",0.94,0
"G log & Ig",0.95,0
"G log & Ig",0.96,0
"G log & Ig",0.97,0
"G log & Ig",0.98,0
"G log & Ig",0.99,0
"G log & Ig",1,0
"G log & Ig",1.01,0.0596665007410489
"G log & Ig",1.02,0.0596665007410392
"G log & Ig",1.03,0.0596665007410419
"G log & Ig",1.04,0.0596665007410421
"G log & Ig",1.05,0.0596665007410423
"G log & Ig",1.06,0.0596665007410435
"G log & Ig",1.07,0.0596665007410423
"G log & Ig",1.08,0.0596665007410427
"G log & Ig",1.09,0.0596665007410423
"G log & Ig",1.1,0.059666500741044
"G log & Ig",1.11,0.0596665007410423
"G log & Ig",1.12,0.0596665007410429
"G log & Ig",1.13,0.0596665007410423
"G log & Ig",1.14,0.0596665007410428
"G log & Ig",1.15,0.0596665007410423
"G log & Ig",1.16,0.059666500741041
"G log & Ig",1.17,0.059666500741041
