id,rho,burst,iota_N1,iota_N2,phi_N1,phi_N2
2955,0.3521636,3.86959229,12.0566899,0.76285906,0.04256398,1190.0601
2956,0.37997877,4.88508856,7.07179654,0.42154711,0.03956693,383.706493
2957,0.31434845,4.566694,102.591029,2.38884782,0.0320059,2570.73442
2958,0.41558551,6.12199272,17.8087187,1.67684363,0.03778993,664.176655
2959,0.34395499,5.60604009,14.2303882,1.01738918,0.04325747,595.217737
2960,0.31909432,3.9246019,15.5840363,0.63156986,0.06706853,4755.26329
2961,0.47120254,3.8998112,13.0569484,0.799902,0.06973557,2921.20905
2962,0.42817947,4.76194242,14.0482926,0.47603752,0.02232632,9461.34651
2963,0.26181037,4.49955448,12.9605638,1.74431447,0.1957171,390.359804
2964,0.37154265,5.94994321,13.0288069,1.95282948,0.05765367,7302.28843
2965,0.30349329,5.5792203,13.5560586,0.97872013,0.01632222,1198.2634
2966,0.38987768,4.11851803,22.3841831,0.70695263,0.02378025,482.724981
2967,0.32332609,3.89401892,11.8619458,0.82149084,0.03046586,356.243005
2968,0.34048126,4.78944827,15.8850668,0.51360436,0.02182598,467.890924
2969,0.32513925,4.60712003,31.157057,1.78819179,0.08288084,284.884933
2970,0.35519001,6.07359072,21.4683501,2.2676263,0.08788456,455.168045
2971,0.27731609,5.56074793,38.1572587,0.91272273,0.01934291,223.723242
2972,0.31212685,4.06726424,35.9649464,0.87705718,0.02676716,291.329175
2973,0.40856782,3.98162783,23.1670772,0.74357066,0.02462334,261.787959
2974,0.33933392,4.78222582,26.8350998,0.5652562,0.01220053,54.900134
2975,0.19165549,4.58301759,43.8855412,1.54646669,0.04952493,642.939207
2976,0.41069907,6.12661824,32.9841331,1.69699241,0.02105148,271.070299
2977,0.30232419,5.65072533,20.1084608,0.91865152,0.02623206,478.589944
2978,0.41347039,4.13396456,32.5847938,0.58407865,0.01990695,8567.40605
2979,0.28386936,4.00816081,27.3408222,0.72423916,0.0155506,17863.4996
2980,0.46931386,4.85549758,14.2050234,0.45656515,0.01999664,9895.02474
2981,0.224054,4.78658855,122.040219,1.7804597,0.02232481,3099.19828
2982,0.44693957,6.19069503,41.6315339,1.82501208,0.01585854,37575.928
2983,0.31895863,5.60674252,24.6968101,0.9977877,0.01985594,6994.98246
2984,0.30989351,3.84330595,39.9803213,1.02367906,0.03279282,2043.20424
2985,0.27923879,3.99943054,22.6349783,0.9505677,0.02729786,2036.16075
2986,0.37109364,4.92405865,30.6626667,0.56995222,0.01914982,8546.80167
2987,0.19402677,4.67229168,23.4710744,2.19185508,0.08480553,882.438797
2988,0.47743788,5.91184004,49.7144575,2.43100643,0.05383458,2506.0408
2989,0.25549013,5.56759381,12.9274228,0.9225267,0.0265666,2958.07248
2990,0.29669896,4.05108553,11.8200622,0.69109198,0.05237724,18836.2914
2991,0.47568194,4.11255961,15.57074,0.52306701,0.02875221,3662.55713
2992,0.35348771,4.83681651,12.7334179,0.54884673,0.02751524,13742.9647
2993,0.28576657,4.39140581,23.1055108,1.93599385,0.18093557,10435.4593
2994,0.59900095,6.22745817,16.1429957,1.96627541,0.0803616,6290.38888
2995,0.35816798,5.55188156,5.89396748,0.89842215,0.07993135,40776.4661
2996,0.29914513,4.08205105,6.61575088,0.72697152,0.09380242,1395.32415
2997,0.25953841,3.75892712,9.73760402,0.7172864,0.10381383,605.386693
2998,0.37120677,4.60026732,5.69165609,0.44221891,0.08210686,2225.88894
2999,0.19651546,4.57346678,7.1201887,1.89095971,0.24323628,25291.9676
3000,0.47714784,6.13340018,7.51950814,1.57774969,0.12930165,3206.55745
3001,0.36756932,5.56339173,5.48730644,0.91147461,0.14784132,2240.7153
3002,0.2487586,3.94395144,2.14029092,0.96220746,0.3970218,357.845379
3003,0.44970412,3.91312185,1.59011121,0.6770537,0.38204018,173.617079
3004,0.36452459,4.91661693,2.20691046,0.4816562,0.04796918,198.597078
3005,0.4596867,4.47740003,3.45537197,1.82610428,1.86076146,672.798153
3006,0.67401527,6.07384343,3.53996597,1.76502382,0.73386496,559.044337
3007,0.31684164,5.4751794,3.82999886,0.96477333,0.21386665,300.494921
3008,0.36664282,4.034507,13.3491349,0.57061118,0.07357049,2281.08967
3009,0.26681076,4.05000361,8.93734463,0.77633384,0.0280877,952.717459
3010,0.38084078,4.6497453,8.48534112,0.47716513,0.03051671,742.590471
3011,0.18575058,4.53201907,33.6069339,2.47557898,0.08208369,2849.87528
3012,0.39724125,6.32358109,28.8110677,1.80305722,0.04061825,664.589069
3013,0.34170766,5.51826371,33.5960943,1.16668889,0.01510639,372.493
3014,0.22381055,4.01267048,13.6609813,0.87172606,0.03174653,384.828364
3015,0.21706536,3.83215986,24.5463082,0.90673274,0.02358438,1095.69933
3016,0.4483276,4.82475411,6.41024073,0.42814593,0.03608011,1111.02046
3017,0.1958079,4.68134394,64.1232704,1.93764044,0.03376913,394.750139
3018,0.34542869,6.13755784,8.37571481,1.72426709,0.06885161,2569.66879
3019,0.33441057,5.45357159,25.199512,1.18772629,0.03403512,106.219942
3020,0.30197183,3.95300488,10.3792024,0.74855464,0.07844357,616.650746
3021,0.3474999,3.98749766,4.76676952,0.76213481,0.05881901,2029.57075
3022,0.38196591,4.72728408,4.31286472,0.44838012,0.08415882,372.549504
3023,0.30222158,4.72581248,28.738803,1.67451713,0.06539187,911.157405
3024,0.39849405,6.25857991,18.9084757,1.92893458,0.06174166,517.662856
3025,0.24463634,5.56735942,7.28715348,1.19908202,0.05889198,470.38727
3026,0.22055267,3.93715629,4.54361995,0.65593831,0.11873812,855.600009
3027,0.30886676,3.94783335,5.08592526,0.82559973,0.10682243,109.306138
3028,0.43774054,4.82147242,3.73702933,0.45654927,0.09086499,248.496076
3029,0.16462953,4.59422685,21.4015728,2.20500658,0.09939338,344.814744
3030,0.32166841,6.09066239,15.5438695,2.3817438,0.10265317,323.591562
3031,0.36188638,5.31695672,8.53701055,1.02379466,0.10670881,613.489897
3032,0.26282027,4.00295117,14.6966163,0.86844538,0.03334219,7113.65113
3033,0.35991421,3.9735579,13.8045279,0.66572139,0.03699037,2907.28367
3034,0.2940227,4.59176301,14.0051417,0.56604263,0.03523024,960.147412
3035,0.1201689,4.67690828,15.8591747,2.01897471,0.09652075,1695.32365
3036,0.37253416,6.15268499,13.1050726,1.99196891,0.06959305,5851.72355
3037,0.25757865,5.66136908,8.8263057,1.12644281,0.0608126,866.01467
3038,0.31838637,4.04507858,3.69748265,0.75550495,0.12748704,86.415437
3039,0.31224915,4.03580604,3.4224123,0.75338067,0.11976097,5817.9244
3040,0.37752257,4.82405358,3.11386522,0.45623664,0.05683437,642.519309
3041,0.19263397,4.65945111,4.2094732,1.89654777,0.63965823,1110.47831
3042,0.47018347,6.22148149,7.60355301,1.52663237,0.11005208,10366.8013
3043,0.36745777,5.63192032,2.72664804,1.09166753,0.27495316,2038.54619
3044,0.25625095,4.11835275,26.9046004,0.75149172,0.01475125,222.241614
3045,0.37766563,3.90381884,26.5936818,0.75733736,0.02496298,275.654114
3046,0.37226147,4.81922021,34.1359664,0.4897758,0.00910376,352.502213
3047,0.2056098,4.60440274,34.2038727,1.9719806,0.04709005,560.849151
3048,0.41554722,5.97914221,28.8386737,2.03736952,0.02153128,147.808875
3049,0.23211001,5.52600364,33.7336647,1.16128944,0.00844376,422.16289
3050,0.28005429,4.04423805,17.9043116,0.81682877,0.04017809,592.908
3051,0.25037057,3.88974937,13.9962261,0.95737735,0.02600882,1816.8476
3052,0.38826207,4.80708196,20.0790875,0.39344742,0.01810944,537.094016
3053,0.31593145,4.51944844,13.9916726,2.1460141,0.17819809,641.391671
3054,0.3685067,6.21009506,12.7301715,1.75657743,0.05875798,1233.54442
3055,0.34368493,5.80973338,8.97943296,0.94345808,0.03951445,1219.05104
3056,0.32639213,3.99179324,22.3045114,0.88774575,0.04263791,1031.9741
3057,0.33675001,3.81917168,15.2608124,0.66813077,0.02854158,348.347295
3058,0.39927922,4.71765003,15.2217827,0.47699454,0.02190778,3375.17864
3059,0.24726988,4.66137517,66.9176747,1.96707248,0.02850443,298.88563
3060,0.27106146,6.1371197,18.2228956,2.17359842,0.04460672,319.168549
3061,0.23928875,5.37969905,17.4393266,1.32478644,0.04026171,53.896163
3062,0.30192785,3.88379676,33.008096,0.81780561,0.0245149,378.630092
3063,0.28246402,3.80077367,65.5539211,0.7584903,0.01288835,241.249248
3064,0.36070096,4.72442875,27.5944618,0.5752429,0.00671048,117.542086
3065,0.14901326,4.53987491,37.4654284,2.17321338,0.05378474,1513.02922
3066,0.40436602,5.89312846,54.6629544,2.21306883,0.02231127,216.888293
3067,0.33160308,5.4682755,31.1180998,1.26147975,0.02393807,422.313241
3068,0.29499346,3.93733393,9.3735926,0.93294084,0.06799474,244.95845
3069,0.35166074,4.05506772,7.38240422,0.71963922,0.05969691,337.728066
3070,0.42176104,4.79754834,4.72743596,0.41844596,0.06122347,291.29588
3071,0.40204064,4.65341846,50.3757263,2.00805243,0.09275028,700.469217
3072,0.40996925,6.17771967,17.1014927,2.18927985,0.09913977,147.768436
3073,0.31487148,5.51947102,7.48257064,1.05904122,0.06053367,99.2866819
3074,0.23239523,4.05100199,4.38252329,0.76687001,0.13141692,478.785595
3075,0.34222602,3.9353374,3.82023134,0.87493234,0.13233901,419.379164
3076,0.30103065,4.80175875,2.45998782,0.56982043,0.13650948,308.62063
3077,0.21733299,4.62608152,16.4200386,2.06319515,0.12268052,796.268909
3078,0.42480862,5.88853328,8.1506672,2.12371721,0.11828033,428.05996
3079,0.29977265,5.55479948,3.13101229,1.19935289,0.13435297,137.833472
3080,0.39293861,3.88702455,80.079395,0.82407952,0.01094054,3274.34448
3081,0.22995265,3.83348485,67.978275,0.74948173,0.00660211,2878.15226
3082,0.34787467,4.81659911,38.2846867,0.46913652,0.00525156,5282.78032
3083,0.14220961,4.61057485,84.1516973,2.20997303,0.02375988,7021.95299
3084,0.41015694,6.28843613,71.6873063,1.71069699,0.01078587,2500.55917
3085,0.25413106,5.49647504,77.2864355,1.25500541,0.00931611,3565.3998
3086,0.34771557,4.04561318,30.0404794,0.69136118,0.01982356,454.953904
3087,0.2419241,4.05655942,14.764104,0.739353,0.02110246,808.01615
3088,0.37282709,4.77095774,19.4186228,0.54329478,0.01383465,178.225243
3089,0.23277127,4.61882484,34.6479619,1.61118623,0.10940627,1001.40951
3090,0.38824587,6.07160026,20.2063617,1.97969982,0.05517736,943.236773
3091,0.36000061,5.534961,8.33607962,1.1182946,0.0810931,205.562134
3092,0.35208548,4.07375161,4.33234454,0.66329773,0.16075152,260.84154
3093,0.29927476,3.92194646,6.33170176,0.90737052,0.05143378,132.872733
3094,0.35779497,4.83610178,5.58626207,0.53391413,0.05225096,621.830926
3095,0.16875293,4.58539236,7.55160496,2.44928889,0.20419161,6253.92286
3096,0.36485025,6.0472916,5.31717409,2.33439516,0.31459014,242.646487
3097,0.29893839,5.52929588,5.59155486,1.01635063,0.08955706,114.228241
3098,0.18847612,4.09553691,16.3084921,0.79378051,0.02636009,261.45607
3099,0.42471867,3.99985657,19.6178792,0.7583455,0.0296944,367.818961
3100,0.36348395,4.82712041,12.1877893,0.52760262,0.02163226,717.397656
3101,0.13221226,4.45656615,94.1012949,2.38912706,0.02178191,2045.54426
3102,0.4486607,6.17159119,30.7789849,1.62073788,0.02263839,3920.52013
3103,0.32294502,5.54627391,10.1831008,0.97607697,0.03307474,1381.54701
3104,0.26213227,4.05162568,18.7275662,0.85265919,0.02556409,502.843684
3105,0.26104848,3.94600171,21.5567201,0.85826885,0.02483595,279.571711
3106,0.35232597,4.80402578,23.541308,0.49599633,0.00817475,71.4611873
3107,0.21862855,4.80908329,21.9122116,1.86152186,0.12251343,259.800633
3108,0.32845828,6.08742846,22.1191125,2.42159752,0.06159654,266.606437
3109,0.30262781,5.47954621,19.8521304,1.08448406,0.03309188,279.73845
3110,0.2679247,3.99181189,16.7844465,0.99236447,0.03674383,611.854014
3111,0.31822869,3.92179645,31.1485403,0.86805927,0.02359417,1418.6906
3112,0.40884339,4.77790624,11.5729678,0.44324455,0.0377456,245.032523
3113,0.25002847,4.75722598,46.7421602,2.07108964,0.04501467,461.888109
3114,0.43585538,5.94138713,21.7755091,2.2107317,0.09147101,1622.74226
3115,0.2671857,5.45232851,23.0063314,1.15056446,0.01849495,590.762062
3116,0.23370606,3.98709986,17.3918426,0.87487413,0.04148783,126.310155
3117,0.28711628,4.01474426,16.3655275,0.88950584,0.03067551,402.349915
3118,0.31227873,4.74206632,16.6009858,0.46150161,0.01798859,90.0961759
3119,0.26289423,4.6065063,14.9909364,2.70661778,0.18124136,761.984546
3120,0.39863356,6.18600666,15.5350903,1.89886364,0.07403897,132.835893
3121,0.27979049,5.4245327,16.5448358,1.13095385,0.04463331,131.14567
3122,0.4635946,3.96626046,5.51590656,0.69339145,0.28884973,1396.28091
3123,0.56507503,3.89532644,4.39040226,0.58486649,0.30365718,1192.90804
3124,0.29241354,4.69140994,1.28505797,0.5427699,0.26319664,6001.67954
3125,0.20749028,4.45812612,9.8834449,2.4416415,0.32693109,1043.37292
3126,0.47147037,6.20494977,4.80485664,1.75414004,0.24707064,647.457206
3127,0.36329331,5.39659234,3.76393075,1.24146151,0.25911368,1040.74686
3128,0.33633455,3.99285345,27.0633195,0.80319473,0.02449436,1490.38109
3129,0.26790517,3.9368343,13.3047854,0.77000822,0.0212162,2031.51766
3130,0.39827379,4.77695017,12.721008,0.46791271,0.02650388,1742.23507
3131,0.21761742,4.57628866,125.961437,2.22917182,0.02152293,4028.32536
3132,0.27934493,5.92380185,50.7675437,2.29959923,0.02112882,1088.59901
3133,0.20878067,5.5186618,23.1391579,1.06502311,0.02311593,19982.9476
3134,0.23264719,4.01117071,14.6082623,0.93940819,0.04250541,2195.5847
3135,0.27308531,3.89970533,25.2700112,0.94586077,0.02705148,3843.85106
3136,0.41291185,4.67379614,20.6789217,0.5598688,0.0150696,1074.38039
3137,0.18475591,4.74032661,23.8002349,1.95565771,0.08047354,5170.34623
3138,0.36263992,6.32427281,25.7920433,1.91282143,0.04721977,3253.3319
3139,0.2399146,5.59720569,21.5491848,1.04018432,0.01382499,3617.89936
3140,0.25230895,3.93465377,9.97606416,0.69610984,0.08513439,386.004126
3141,0.31573554,4.00054327,10.5012511,0.8114561,0.04101343,1410.64188
3142,0.4935572,4.87843819,8.04042344,0.51010572,0.03744839,26.3273657
3143,0.31244977,4.71280172,10.4135953,1.85278726,0.28636398,1077.97294
3144,0.36513545,6.17490676,10.3215535,2.15282517,0.09081845,67.3419939
3145,0.2809812,5.52270624,9.54603306,1.03185493,0.05248692,370.415839
3146,0.30287458,3.93578274,11.8923801,0.57011563,0.07369887,1857.40779
3147,0.39728021,4.01765023,11.8092804,0.67668903,0.04791898,1919.81633
3148,0.2878487,4.77541877,12.6418343,0.46506608,0.01907491,371.44347
3149,0.20857125,4.60875342,16.7703502,1.86683663,0.15170772,2620.52028
3150,0.36420421,6.11045922,12.874801,1.96174557,0.07434124,4959.95738
3151,0.28974712,5.35125346,12.3260612,1.06609273,0.08130664,551.330094
3152,0.25108121,4.0757457,31.3385708,0.75827743,0.01521831,315.516402
3153,0.35451963,4.00257093,34.4307266,0.69395036,0.0267071,999.221831
3154,0.35604867,4.88736228,25.8007659,0.50107525,0.01725908,254.281942
3155,0.25564093,4.66067545,71.4200041,2.59547927,0.04116834,481.872923
3156,0.34567286,6.18309321,33.5153454,1.87305933,0.01543477,737.367438
3157,0.37541977,5.37064878,24.7560064,0.97843172,0.02858792,382.049681
3158,0.32072493,3.94980061,16.3907115,0.72493134,0.05741655,1658.84475
3159,0.31418649,3.95567251,12.3922974,0.709414,0.0496808,1351.4182
3160,0.32859121,4.75345491,4.79920071,0.41195496,0.04797396,1162.74037
3161,0.2670989,4.44226213,32.1265052,1.94850059,0.0667337,863.048845
3162,0.51040575,6.04203333,38.9999787,1.87275168,0.02700689,2393.15062
3163,0.32518876,5.3421349,19.3387607,1.13366344,0.04502609,2436.03324
3164,0.35793058,3.94227793,4.73920728,0.8218742,0.23915133,1219.43544
3165,0.25444373,3.97291582,4.84622912,0.85548378,0.08192165,526.669833
3166,0.41912761,4.73777967,3.29822706,0.45270648,0.05645006,312.245124
3167,0.18783033,4.70758019,4.30172253,2.11140668,0.46390059,1669.98318
3168,0.47872045,6.27811564,3.86214447,1.75495169,0.34357787,565.226349
3169,0.27015537,5.48860489,4.52864132,1.05199869,0.08461577,1279.52277
3170,0.41149315,4.10838106,26.1646888,0.6195386,0.04542095,1983.93572
3171,0.40516584,3.80075151,31.2628708,0.86792737,0.02573811,1183.60523
3172,0.42486109,4.7633817,25.7485106,0.40626589,0.01394546,487.777377
3173,0.1706199,4.66111539,26.5092778,2.18137746,0.10105814,914.422512
3174,0.29059185,6.05532065,24.859696,1.99260813,0.04478167,296.657909
3175,0.41976144,5.65136779,26.8130969,0.92273898,0.02495846,324.198933
3176,0.35500214,3.89403698,11.8544352,0.77006931,0.105932,5040.07339
3177,0.3052027,3.98427372,9.22880178,0.65201274,0.029049,22813.8299
3178,0.41287543,4.75743162,12.5648785,0.47399161,0.01940647,39680.7427
3179,0.19076607,4.6099831,16.4498692,1.52910505,0.12378377,34009.9022
3180,0.47339663,6.15841086,10.0804947,1.63511967,0.09089681,29680.2898
3181,0.30510893,5.60132994,13.5121021,0.8454837,0.03379494,5789.0731
3182,0.25889457,3.94878733,15.8235283,0.81014674,0.03674974,4477.69433
3183,0.23019532,3.87906357,19.7203396,0.91573839,0.02239844,1406.66074
3184,0.33944804,4.69719895,18.9222677,0.40148984,0.02079549,4823.69062
3185,0.2564384,4.61331783,96.0304592,2.07400524,0.02932318,1614.38858
3186,0.35740151,5.99494835,30.3577616,1.97466605,0.02297424,592.991644
3187,0.38966434,5.45288737,21.257098,1.03376754,0.02719901,4084.19994
3188,0.24637715,4.06725399,17.1498338,0.64404699,0.03469641,590.767377
3189,0.2783216,3.77165499,18.0969749,0.80894839,0.03742879,403.99647
3190,0.31557805,4.62675457,11.0079672,0.55388928,0.03622531,230.455113
3191,0.16421134,4.69128603,15.7655625,2.30004599,0.11268424,302.453875
3192,0.55289229,6.02471311,16.0269615,1.71748536,0.09569397,146.99222
3193,0.3069885,5.31098782,17.7922645,1.17437088,0.05545058,194.210082
3194,0.28772507,3.97918005,41.5482667,0.96364729,0.02302376,600.268858
3195,0.35651202,3.83304779,28.9707092,0.86607558,0.02419789,2086.4122
3196,0.3253444,4.87286914,4.90940931,0.40624001,0.03533014,79182.8149
3197,0.21596732,4.4788487,64.2109083,2.44386125,0.03587459,5658.32128
3198,0.34117607,5.81161246,38.6658993,2.02252612,0.03331359,653.846009
3199,0.34590092,5.50177364,38.7116544,1.05863892,0.03213742,248.555448
3200,0.26237344,4.06845834,11.5856015,0.79135445,0.05094507,1527.46926
3201,0.21987523,3.83174484,7.63767678,0.87520099,0.03642753,193.283538
3202,0.26596649,4.70437923,7.94434088,0.58048459,0.05821016,267.687852
3203,0.22909028,4.56122198,30.0143654,1.84050497,0.09179109,596.338178
3204,0.37147412,5.94011188,36.5406022,2.15122002,0.02070634,752.576697
3205,0.26885528,5.31414496,23.0315888,0.9937147,0.03833698,1255.79448
3206,0.313573,4.07160028,12.0892682,0.81102054,0.0700144,406.748833
3207,0.27522456,3.99021209,13.0368841,0.7629541,0.0369997,323.553202
3208,0.37136438,4.89590972,14.578775,0.55222186,0.01436362,794.611047
3209,0.19166866,4.56737806,17.619573,2.11100879,0.14659846,393.771336
3210,0.42725883,6.15427734,12.0163117,1.73092548,0.05744367,208.442731
3211,0.24313234,5.42326502,12.5316195,1.30633013,0.04080123,97.1657054
3212,0.2939095,4.02174576,8.80671335,0.75255871,0.05727064,236.507394
3213,0.20350307,3.92039126,13.891069,0.9751419,0.03640341,1044.05431
3214,0.29058279,4.66220922,8.69977967,0.39807122,0.04764814,246.301
3215,0.20025864,4.63141065,18.7259031,2.26293491,0.09218199,285.884475
3216,0.31209498,6.11688326,25.5889085,2.04728975,0.03589201,201.193776
3217,0.3383997,5.40088692,11.2680434,1.13953022,0.08721087,1439.03343
3218,0.25949817,3.94386778,42.0601474,0.7680842,0.01159869,518.938383
3219,0.24105879,3.85902858,37.5805737,0.77061113,0.0122702,311.057062
3220,0.34995409,4.69184894,68.3130545,0.47289421,0.00401245,338.543011
