"V1","label"
"2.39691926560485","Total
gametocyte "
"0.473950903228324","Total
gametocyte "
"2.29632375347539","Total
gametocyte "
"4.52770077990958","Total
gametocyte "
"4.00391361085959","Total
gametocyte "
"4.73317804572739","Total
gametocyte "
"4.33290503621243","Total
gametocyte "
"3.69624187139376","Total
gametocyte "
"2.41593177500616","Total
gametocyte "
"1.41238902210817","Total
gametocyte "
"4.19116451924114","Total
gametocyte "
"2.29328216683917","Total
gametocyte "
"3.82585004698789","Total
gametocyte "
"3.566377775018","Total
gametocyte "
"3.66718915940341","Total
gametocyte "
"2.67879764670044","Total
gametocyte "
"3.1014683078638","Total
gametocyte "
"4.70230532269011","Total
gametocyte "
"4.30319553926841","Total
gametocyte "
"4.72373695194445","Total
gametocyte "
"4.29766712701844","Total
gametocyte "
"4.68517408339147","Total
gametocyte "
"4.58428791956707","Total
gametocyte "
"1.95066779234614","Total
gametocyte "
"3.59437816493853","Total
gametocyte "
"4.71735691220249","Total
gametocyte "
"4.47328935173965","Total
gametocyte "
"4.73406928235473","Total
gametocyte "
"3.37779098979038","Total
gametocyte "
"1.96409440040802","Total
gametocyte "
"3.24650140397497","Total
gametocyte "
"4.26601741977662","Total
gametocyte "
"3.5551404263027","Total
gametocyte "
"2.3578777358794","Total
gametocyte "
"4.73285668668317","Total
gametocyte "
"4.18192880861586","Total
gametocyte "
"4.63116612270828","Total
gametocyte "
"4.40336280556379","Total
gametocyte "
"4.67048226919905","Total
gametocyte "
"2.52659797358435","Total
gametocyte "
"4.21217197368126","Total
gametocyte "
"4.01038057172732","Total
gametocyte "
"2.4380303928062","Total
gametocyte "
"2.9404611499595","Total
gametocyte "
"4.70918765752292","Total
gametocyte "
"3.0654694865571","Total
gametocyte "
"4.34723943141956","Total
gametocyte "
"4.42581010032985","Total
gametocyte "
"4.70940651759798","Total
gametocyte "
"2.59280808915775","Total
gametocyte "
"4.63345108138214","Total
gametocyte "
"2.2272880916637","Total
gametocyte "
"3.24738826421758","Total
gametocyte "
"4.71235433363687","Total
gametocyte "
"4.09251496745646","Total
gametocyte "
"2.39239640970732","Total
gametocyte "
"4.622134525901","Total
gametocyte "
"4.59046679796331","Total
gametocyte "
"1.85091126627519","Total
gametocyte "
"1.88855855985246","Total
gametocyte "
"4.55448903302809","Total
gametocyte "
"2.25931136898869","Total
gametocyte "
"3.73221671570074","Total
gametocyte "
"3.98854838281064","Total
gametocyte "
"4.38888410306139","Total
gametocyte "
"2.25742321516754","Total
gametocyte "
"2.30054986688996","Total
gametocyte "
"2.55175815649101","Total
gametocyte "
"4.72282858124867","Total
gametocyte "
"1.29924665502345","Total
gametocyte "
"4.11731668313739","Total
gametocyte "
"4.69569564486015","Total
gametocyte "
"3.84723381948516","Total
gametocyte "
"3.99943620590032","Total
gametocyte "
